basePrice,demand,occupancy,weekend,season,leadDays,rating,finalPrice
4612,33,46,0,2,46,4.3,6536.0
5992,55,53,0,0,53,4.6,7604.0
3017,31,18,0,2,57,3.1,4018.0
2856,20,67,0,2,34,3.4,3961.0
3674,57,29,1,0,32,3.3,4764.0
5129,17,59,1,2,12,3.4,7584.0
5128,48,29,1,1,43,3.2,7093.0
5596,44,45,1,0,17,4.1,7288.0
4739,58,36,0,0,59,4.2,5661.0
5191,55,81,1,2,6,4.7,9308.0
1518,47,41,1,1,51,3.8,1975.0
4903,17,10,0,1,13,4.1,5776.0
4504,63,26,0,1,39,5.0,5977.0
2632,46,18,0,2,22,4.1,3457.0
4839,100,93,0,2,11,4.1,8123.0
4811,49,54,1,1,7,5.0,7783.0
4872,43,75,0,2,45,5.0,7390.0
2487,88,41,0,1,45,3.8,3640.0
4821,26,54,0,2,21,4.3,6824.0
1673,42,18,0,0,1,4.0,2136.0
5241,56,39,0,0,30,4.4,6326.0
4552,61,93,0,2,19,4.9,7323.0
2226,89,47,1,2,51,3.6,3708.0
5260,18,69,1,1,55,4.6,7391.0
3375,42,10,1,0,47,4.3,4015.0
5533,69,14,0,1,46,3.6,7074.0
2489,86,72,0,2,29,4.6,4106.0
5244,30,45,1,1,35,3.9,7107.0
4186,67,74,1,1,59,3.2,6475.0
1919,94,87,1,2,53,5.0,3316.0
2093,78,82,1,0,20,3.9,3008.0
3274,19,33,0,1,36,4.1,4313.0
3959,15,13,1,2,39,4.6,5549.0
2435,22,87,0,1,1,4.9,3548.0
5308,74,98,0,2,23,4.7,8637.0
1831,29,77,0,2,31,4.1,2529.0
4949,66,34,1,2,56,4.1,7744.0
4202,55,83,1,0,51,3.6,5842.0
5506,17,16,1,0,35,3.9,6525.0
5368,19,22,0,2,52,4.9,7292.0
5700,82,77,0,0,47,4.5,7804.0
1701,76,52,1,1,45,3.0,2739.0
3997,20,66,0,0,22,3.2,4685.0
3342,21,45,1,0,46,4.8,4346.0
3366,19,23,0,1,7,4.7,4653.0
3496,34,91,0,1,33,4.0,4971.0
2409,58,81,0,1,45,4.2,3552.0
5805,58,36,0,2,36,3.6,8454.0
4689,98,46,0,1,44,4.6,6940.0
2270,20,96,0,1,7,4.2,3535.0
4655,71,80,0,1,27,4.4,6749.0
4001,45,85,1,2,2,3.7,6888.0
4214,48,34,0,0,17,3.9,4815.0
5085,62,76,0,2,1,3.4,8478.0
3128,99,99,1,0,58,4.9,5005.0
1886,87,13,1,1,46,4.9,2689.0
4921,65,88,1,2,30,4.6,8237.0
5508,10,83,1,2,22,4.9,8673.0
5593,65,94,0,0,28,4.3,7637.0
5863,13,25,0,2,53,3.5,7716.0
3966,39,28,1,2,33,4.5,5994.0
3782,21,38,0,0,26,3.7,4200.0
3356,44,60,1,2,35,3.9,5088.0
3498,86,27,0,2,11,3.5,5276.0
2736,61,67,0,1,7,3.8,4390.0
5644,40,53,0,1,28,4.4,7542.0
2650,96,25,0,1,25,3.2,3556.0
5818,77,74,0,1,41,3.2,8332.0
2931,61,11,1,1,31,4.4,4197.0
3319,89,65,0,2,54,4.6,5426.0
3824,16,88,0,2,3,4.1,6211.0
2630,31,37,0,1,33,3.4,3397.0
4158,84,74,0,0,51,3.9,5416.0
5000,65,14,0,1,58,4.5,6613.0
1874,67,31,1,2,34,4.4,2806.0
3620,73,22,0,0,59,3.2,4413.0
5520,21,74,1,1,21,4.9,8011.0
3521,16,25,0,0,56,3.4,3685.0
5205,64,95,0,1,37,3.4,7517.0
4759,71,73,1,2,49,3.9,7817.0
4935,99,41,0,1,19,3.7,7174.0
3389,82,89,0,0,60,5.0,4747.0
3323,86,60,1,2,37,3.2,5419.0
2974,64,88,0,1,55,3.6,4364.0
3742,45,67,1,1,21,3.8,5511.0
4743,98,55,1,1,14,4.0,7528.0
4634,33,61,1,1,10,3.0,6308.0
3570,53,72,0,2,53,3.2,5267.0
1859,26,85,0,2,7,3.5,3019.0
3541,11,69,1,1,29,4.1,4731.0
2641,22,74,0,2,40,4.5,3667.0
3135,40,90,1,0,8,4.4,4269.0
5500,37,64,0,2,39,4.1,8096.0
3443,69,66,1,0,13,3.8,4802.0
4861,36,80,0,0,46,4.7,6188.0
4480,24,82,1,2,19,3.9,6875.0
1506,88,95,0,1,11,3.6,2182.0
4767,42,35,1,2,2,4.3,7993.0
3091,29,21,0,0,49,4.4,3503.0
4764,51,80,1,0,6,3.8,7074.0
4106,21,55,0,2,29,3.1,5448.0
4719,82,56,0,0,41,3.2,5956.0
4773,32,88,1,2,51,4.7,7572.0
2413,81,47,0,2,5,3.1,3828.0
3511,23,30,0,1,41,4.2,4341.0
2942,100,23,0,0,30,3.4,3821.0
4554,34,11,0,2,57,3.5,6046.0
5046,86,81,1,0,39,3.5,7319.0
5721,94,79,0,2,36,3.1,9219.0
4428,40,42,0,2,27,3.4,6183.0
3329,63,15,1,1,50,4.3,4523.0
2075,14,99,0,2,18,4.0,3066.0
2429,22,46,1,1,52,4.6,3384.0
5259,37,23,0,0,49,3.1,5963.0
5199,52,46,1,1,36,4.8,7667.0
2963,98,17,0,1,60,5.0,4149.0
4775,56,86,1,0,59,3.0,6577.0
2554,80,22,1,1,54,4.9,3787.0
3400,47,49,1,1,16,3.5,4843.0
2957,76,67,0,2,54,4.4,4789.0
2899,71,27,1,1,55,3.6,4158.0
4915,48,66,0,2,5,4.0,7896.0
1942,46,92,1,1,9,4.0,3064.0
5150,95,47,1,0,34,3.7,7430.0
2678,17,41,1,0,34,4.4,3383.0
5958,90,95,0,1,36,4.2,8985.0
2757,61,75,0,2,31,4.0,4247.0
5134,100,86,1,1,52,5.0,8509.0
3341,42,96,1,2,20,4.9,5571.0
3809,90,34,1,1,17,4.9,5743.0
2410,51,67,1,0,20,4.8,3399.0
5840,85,84,1,0,28,3.5,8580.0
5509,36,42,1,2,21,3.7,8359.0
3669,17,97,1,1,57,3.5,5205.0
3672,32,75,1,2,19,5.0,5865.0
1623,73,39,0,0,3,3.3,2299.0
4658,29,90,1,2,30,3.7,7105.0
2285,25,43,0,1,5,3.4,3217.0
3916,26,95,1,2,42,3.4,6132.0
2296,89,78,0,1,6,3.5,3696.0
5672,28,57,0,1,3,4.3,8273.0
5654,17,49,1,0,49,3.2,6982.0
3436,47,60,0,1,42,4.1,4598.0
3656,47,89,0,1,24,4.6,5043.0
5307,62,22,1,1,44,4.5,7563.0
2801,99,99,1,2,1,3.3,5409.0
5663,40,40,1,0,50,4.8,7465.0
4640,53,48,0,2,51,4.5,6639.0
4736,69,72,1,2,54,3.0,7763.0
3852,85,57,0,0,52,4.5,5185.0
3432,26,96,1,2,36,4.5,5584.0
4221,88,57,1,2,15,4.0,7046.0
1864,82,70,0,1,41,3.1,2503.0
3890,48,21,0,2,38,4.2,5408.0
2446,51,87,0,0,44,4.5,3110.0
2877,57,65,1,2,18,3.5,4485.0
2939,21,27,1,1,23,4.3,3984.0
4680,98,36,1,2,47,3.7,7679.0
1840,27,37,0,0,29,4.1,2135.0
4489,88,91,0,1,51,3.8,6893.0
1882,15,89,0,2,41,3.6,2538.0
3056,52,61,0,0,22,4.7,4025.0
1799,44,25,1,0,24,4.5,2459.0
1638,63,86,0,2,45,3.7,2373.0
1858,71,67,0,2,48,3.9,2938.0
3022,78,18,1,1,13,4.4,4599.0
4956,91,35,1,2,33,4.6,8025.0
3127,25,37,0,1,50,4.4,3827.0
2803,17,86,0,2,22,4.1,4151.0
2634,98,45,0,0,35,4.9,3608.0
3686,99,18,0,0,17,4.5,4780.0
4670,95,56,0,0,22,3.2,6160.0
5335,40,87,0,0,5,4.1,7493.0
3651,19,60,1,1,25,3.8,4778.0
2737,65,85,1,0,6,4.6,4184.0
5235,85,66,1,1,53,3.1,8035.0
4334,79,41,1,1,17,3.8,6244.0
5760,29,76,0,1,31,3.6,7644.0
2498,14,66,0,2,17,3.3,3457.0
4067,32,63,0,1,59,3.8,5278.0
2807,18,25,0,2,33,4.3,3687.0
2156,67,71,1,1,39,3.7,3166.0
4160,68,93,0,2,54,4.2,6591.0
3711,89,65,0,2,48,4.2,5946.0
3409,63,32,0,0,37,4.2,4207.0
5230,55,26,0,1,48,4.1,6938.0
3546,31,89,1,2,4,3.2,6014.0
4662,73,47,0,0,43,3.4,5904.0
2640,17,81,1,1,14,4.6,3642.0
1766,29,92,0,0,13,4.0,2231.0
3345,60,39,0,2,27,4.4,4905.0
3208,87,67,0,0,24,4.1,4378.0
5130,48,87,1,0,27,3.1,6982.0
4711,46,31,0,1,8,4.6,6120.0
3793,59,26,0,2,53,3.1,5273.0
5232,43,24,0,1,52,4.9,6866.0
5329,84,57,1,1,47,3.4,8060.0
3010,42,41,1,0,50,4.0,4045.0
1975,40,86,0,2,39,3.1,2801.0
2476,63,94,1,1,21,4.8,4030.0
2707,53,49,0,2,51,5.0,3817.0
3460,43,66,0,1,57,3.3,4609.0
2057,80,67,1,0,41,3.6,2860.0
2382,71,100,0,1,11,3.0,3540.0
3694,32,25,0,1,31,4.6,4736.0
4167,55,37,1,1,27,3.6,6096.0
3110,65,10,1,2,42,4.2,4682.0
4988,16,50,1,0,46,3.1,5974.0
3954,98,57,1,2,48,4.4,6826.0
5994,70,40,0,1,27,4.1,8213.0
3446,12,45,0,0,8,4.4,3813.0
4308,47,42,0,2,33,4.6,6209.0
5325,93,42,0,1,12,3.2,7445.0
5036,43,91,0,0,35,4.2,6327.0
5302,53,32,0,0,34,4.3,6513.0
5677,39,69,0,1,16,4.0,7716.0
3470,26,96,0,0,36,3.4,4131.0
5322,68,88,1,0,2,4.6,8591.0
4319,19,99,0,2,12,5.0,6520.0
2402,93,39,0,0,27,4.9,3169.0
1864,27,98,0,2,56,4.6,2874.0
5758,54,54,0,2,17,3.8,8438.0
4619,100,89,0,2,20,3.7,7515.0
4058,68,48,1,2,21,3.1,6352.0
3363,71,54,1,0,30,3.8,4618.0
1615,68,87,1,0,42,3.3,2206.0
3884,58,90,0,2,20,3.5,6061.0
5435,72,21,0,0,8,4.8,6851.0
3990,96,41,0,2,18,4.9,6266.0
2442,41,65,0,2,57,4.9,3410.0
3224,19,33,1,2,18,3.4,4605.0
3834,20,22,1,1,18,4.8,5010.0
4267,79,29,0,0,2,3.3,5794.0
2637,71,88,0,0,12,4.0,3533.0
4027,56,65,1,2,32,4.3,6407.0
5617,43,62,1,0,42,3.9,7300.0
4920,26,77,1,2,8,4.9,7758.0
5406,63,63,1,0,51,3.7,7335.0
5137,85,43,1,2,10,4.1,8579.0
4453,94,37,1,2,11,3.2,7256.0
3867,49,59,1,1,14,4.7,5623.0
5721,28,11,0,2,26,3.8,7516.0
1776,76,35,0,1,47,4.4,2445.0
3499,91,60,1,0,30,4.4,5092.0
2727,62,56,0,0,56,4.4,3530.0
5252,73,35,1,1,55,4.0,7822.0
5235,92,93,0,0,42,3.6,7327.0
2195,56,93,1,1,4,4.3,3730.0
2809,15,84,0,0,39,4.9,3478.0
5652,25,83,1,1,11,4.7,8267.0
4734,81,70,0,1,24,3.2,6784.0
5614,27,32,0,2,54,3.0,7545.0
3811,61,46,1,0,22,4.0,5040.0
4341,57,50,1,2,3,4.6,7364.0
5708,52,61,1,1,37,3.6,8461.0
5059,48,92,0,2,58,4.4,7858.0
4898,58,91,0,1,2,4.9,7837.0
2041,21,58,0,0,12,3.9,2348.0
4194,19,36,0,0,21,3.5,4672.0
2588,80,15,1,0,5,4.8,3799.0
4863,64,83,1,1,7,3.9,7962.0
1524,10,75,0,2,4,3.8,2286.0
3072,58,33,1,0,43,3.7,4049.0
4458,45,47,1,1,54,3.8,6255.0
5736,30,37,1,2,41,4.3,8372.0
3267,46,37,1,1,36,3.9,4549.0
3735,33,75,0,1,59,3.6,4822.0
1700,64,70,1,0,22,4.5,2362.0
4698,34,55,1,1,29,3.4,6672.0
1756,16,78,1,1,60,3.4,2324.0
5247,90,84,0,2,9,4.4,8659.0
3741,80,83,1,0,26,4.7,5703.0
4675,80,52,0,1,12,3.5,6703.0
5106,33,68,0,1,48,3.4,6709.0
4836,20,11,1,2,1,4.3,7378.0
1913,82,24,1,1,8,4.2,2835.0
3514,21,46,0,1,33,3.9,4436.0
2881,44,80,0,1,52,3.2,4025.0
2598,72,29,0,1,51,3.2,3468.0
4926,77,44,0,1,4,4.6,7629.0
5155,66,43,1,2,14,3.9,8072.0
2409,22,95,0,1,55,4.7,3392.0
1687,32,40,1,1,29,4.1,2196.0
5544,92,96,1,1,14,4.2,9040.0
5256,48,28,0,1,9,4.9,6964.0
3515,97,77,1,0,9,3.3,5310.0
3592,89,33,0,0,26,4.1,4688.0
5144,21,93,0,0,49,3.1,6226.0
3630,43,48,0,0,47,3.7,4321.0
1857,80,63,1,2,42,3.3,2961.0
3922,84,48,1,0,17,3.4,5399.0
5757,40,26,0,2,41,4.9,7923.0
2997,71,28,1,0,4,4.2,4552.0
3658,22,57,1,2,60,4.8,5796.0
4055,40,44,1,0,46,3.9,4998.0
3842,11,41,1,1,3,4.2,5464.0
4451,24,56,1,0,29,3.1,5676.0
2738,66,56,0,0,25,3.9,3397.0
2473,84,73,1,0,21,4.1,3733.0
5465,43,55,1,1,12,3.0,7767.0
2550,77,44,0,2,54,4.6,3871.0
5201,84,26,1,2,1,3.6,9025.0
4280,38,51,1,1,1,3.9,6585.0
3088,75,38,1,0,45,4.1,4197.0
5378,25,79,0,0,46,5.0,6724.0
3868,48,26,1,0,48,3.2,4903.0
1936,86,90,1,2,7,4.1,3706.0
4328,46,23,0,2,10,4.1,6288.0
3056,90,33,0,1,15,3.1,4264.0
5358,30,66,1,1,40,4.3,7789.0
2804,53,59,0,2,11,3.6,4264.0
3884,28,66,0,0,56,3.2,4640.0
1682,80,70,0,0,46,3.4,2167.0
3089,17,48,1,0,45,4.6,3966.0
3087,86,64,1,0,23,3.2,4422.0
2159,75,45,0,1,13,3.9,2872.0
1659,50,46,0,1,27,3.4,2286.0
5453,84,23,0,2,41,3.3,7872.0
2511,97,36,0,1,17,3.4,3617.0
1552,79,92,1,0,50,4.0,2236.0
3807,70,40,0,2,51,3.5,5641.0
2728,35,82,1,1,13,3.2,3807.0
2535,80,90,0,1,12,4.6,3755.0
5202,92,92,1,1,29,4.1,8435.0
5545,79,53,1,1,21,3.3,8308.0
5949,38,77,0,1,20,3.9,8040.0
2764,75,57,1,0,20,3.1,3833.0
3384,28,66,1,0,31,4.2,4454.0
3309,77,84,1,0,8,3.7,4747.0
4667,67,31,0,1,24,3.2,6185.0
5297,79,13,1,2,11,3.4,8229.0
3841,66,90,1,0,39,3.7,5278.0
4914,46,81,0,0,33,4.6,6369.0
2317,70,55,0,1,42,3.3,3139.0
3937,39,68,1,2,15,3.2,5830.0
2388,80,43,1,0,4,4.0,3569.0
2167,82,20,0,0,1,4.1,2873.0
4124,34,40,0,2,32,3.2,5644.0
5732,74,20,1,1,11,3.6,8243.0
2318,15,65,1,2,30,3.5,3539.0
3688,27,47,0,1,37,3.4,4781.0
2606,19,30,0,0,19,3.6,2982.0
3724,20,19,1,2,51,3.1,5112.0
1697,74,35,1,2,36,4.3,2832.0
4171,86,100,0,0,34,5.0,5863.0
4992,93,17,1,0,7,4.3,7589.0
3948,74,17,1,1,60,3.7,5689.0
1970,61,69,1,0,45,4.3,2761.0
3448,76,81,1,0,20,4.1,4909.0
5399,91,43,0,2,53,4.7,8575.0
3510,87,25,0,1,12,4.2,4769.0
5300,40,22,1,0,32,4.3,6604.0
5618,100,96,1,2,2,3.4,10636.0
5296,26,85,1,0,22,3.8,6847.0
5488,64,100,1,0,41,3.7,7959.0
1734,45,31,0,0,48,3.0,1875.0
2428,35,36,1,0,40,3.6,3166.0
5107,62,73,1,1,24,4.0,8013.0
2022,26,11,0,2,50,4.2,2610.0
5023,95,35,0,2,31,4.9,7822.0
3129,34,92,1,0,4,3.5,4652.0
2816,11,78,0,2,24,3.3,3739.0
4357,95,93,0,0,43,4.7,6421.0
2624,14,39,1,2,17,4.9,3827.0
4087,13,17,1,1,40,4.0,5198.0
2523,45,47,0,1,19,3.2,3353.0
2878,15,70,1,2,40,4.0,4361.0
4874,30,90,0,0,38,3.2,6011.0
3019,86,74,0,0,55,4.8,4245.0
1726,98,76,0,0,34,4.4,2407.0
2391,35,55,1,0,47,3.5,2948.0
5572,64,99,1,1,33,4.8,8999.0
3757,48,81,0,0,6,4.3,5256.0
4288,93,52,0,0,60,4.9,5753.0
1896,42,68,1,0,51,5.0,2604.0
3578,23,55,0,0,36,3.0,3939.0
5924,65,81,0,1,13,3.2,8433.0
4737,90,44,1,2,47,4.1,7913.0
5393,30,48,1,2,9,4.9,8401.0
3505,55,60,1,0,35,5.0,4902.0
3516,25,13,1,0,34,4.1,4277.0
4671,25,89,0,2,16,3.3,6746.0
4168,93,86,1,1,18,3.3,6760.0
3378,38,93,1,1,18,4.5,5077.0
2696,17,60,0,1,38,4.2,3574.0
3272,97,14,0,1,50,4.1,4552.0
1661,12,64,0,1,43,3.9,2218.0
5476,98,29,1,1,32,4.5,8397.0
3251,28,33,0,1,7,4.7,4470.0
2275,75,45,1,1,23,3.6,3377.0
2439,88,43,0,1,23,3.4,3396.0
4720,95,63,1,0,46,4.3,7049.0
2039,83,43,0,1,18,4.8,2777.0
2961,91,92,1,0,7,3.7,4656.0
1855,31,26,1,2,42,3.5,2723.0
5104,55,14,0,0,40,3.5,5827.0
4823,100,98,0,2,24,3.5,7933.0
1734,22,27,1,0,14,3.3,2054.0
3048,42,64,0,2,50,4.2,4516.0
3596,14,62,1,0,5,3.6,5064.0
5713,99,59,1,0,46,4.2,8187.0
3601,86,81,1,2,54,3.2,6111.0
3173,36,100,0,1,57,3.2,4559.0
3600,87,88,1,1,22,4.1,5959.0
5157,33,54,1,1,58,4.0,7257.0
5096,76,22,1,1,22,3.5,7261.0
5248,72,25,1,1,10,4.7,7648.0
4673,57,95,0,0,26,3.4,6035.0
3315,72,93,0,1,15,3.7,4841.0
5341,87,22,1,0,38,4.1,7266.0
3505,21,29,0,2,41,4.7,4824.0
5993,37,75,0,1,42,3.8,8191.0
2174,53,56,1,1,55,3.8,3151.0
1886,52,28,0,1,49,4.2,2445.0
3658,26,54,0,1,1,3.6,5238.0
4161,49,46,0,0,14,4.4,5040.0
3564,58,63,0,0,36,3.5,4537.0
5351,94,15,0,0,31,4.6,6657.0
4753,66,23,0,2,28,3.5,6860.0
5766,96,13,1,0,34,5.0,8203.0
2239,93,95,0,1,35,3.6,3327.0
2901,73,64,1,2,60,4.8,4975.0
4759,84,43,1,2,39,3.8,7808.0
3777,66,36,1,1,23,3.5,5524.0
5404,83,16,0,1,46,3.5,7319.0
5423,83,12,0,1,44,4.7,7333.0
5714,79,56,1,1,19,3.6,8524.0
4727,97,11,1,0,18,3.7,6438.0
4331,85,89,1,2,15,3.4,7396.0
5258,52,34,0,1,1,4.9,7566.0
4012,32,69,0,0,25,3.5,4771.0
3651,36,88,0,1,26,3.5,4891.0
5175,67,33,1,0,35,4.9,7183.0
4245,46,24,0,1,57,4.8,5594.0
5366,15,23,0,1,15,3.5,6266.0
5264,74,63,1,1,4,4.7,8859.0
3722,15,87,0,0,15,3.5,4328.0
4292,59,15,1,1,42,3.2,5709.0
3197,31,87,0,0,38,4.6,3963.0
4962,97,90,1,0,45,4.5,7577.0
5563,34,27,0,2,39,3.6,7626.0
3024,88,29,1,0,58,3.2,4178.0
1532,99,71,0,0,54,3.4,2062.0
5525,81,90,1,0,1,4.5,9018.0
4066,60,89,1,0,22,4.9,5718.0
4303,97,49,0,0,11,3.5,5839.0
5396,57,48,0,2,46,4.6,7876.0
5209,79,61,1,1,38,3.5,7879.0
2219,74,41,0,2,37,4.4,3285.0
2472,69,82,1,2,51,3.2,3939.0
5218,55,36,1,1,26,4.2,7492.0
5902,45,61,0,0,51,3.5,7353.0
3707,67,72,0,1,27,4.9,5190.0
5926,85,83,0,0,58,3.6,7851.0
5820,47,72,1,1,13,3.8,8477.0
4530,20,26,1,2,7,4.7,7154.0
5075,21,58,0,0,8,3.9,5969.0
4616,51,90,1,2,46,3.5,7476.0
4785,48,91,1,0,51,4.1,6512.0
2143,80,32,0,1,51,4.7,3121.0
1694,20,81,1,1,23,3.9,2322.0
5496,45,22,1,1,26,3.3,7505.0
1988,61,32,1,1,44,3.8,2722.0
3704,40,66,0,1,55,4.9,5054.0
4157,42,71,0,2,27,3.1,6103.0
4776,22,63,1,2,9,3.8,7131.0
2602,27,29,0,0,46,4.3,2978.0
2741,50,95,1,2,38,3.2,4432.0
2015,67,61,0,0,47,3.7,2527.0
1892,65,32,1,0,13,4.9,2694.0
2130,33,44,1,2,7,3.1,3471.0
5216,82,76,1,2,11,4.5,8940.0
3347,40,43,1,0,10,4.7,4420.0
4155,64,42,0,2,33,3.6,6161.0
2479,19,55,1,2,39,3.4,3698.0
4902,69,90,1,2,50,4.8,8494.0
5371,11,54,0,1,55,4.5,6690.0
1777,24,28,0,1,3,3.2,2398.0
1732,12,96,1,0,41,3.4,2224.0
3052,52,24,1,2,29,4.2,4647.0
4770,40,87,0,0,37,3.8,5959.0
3909,79,75,1,2,55,4.0,6415.0
5012,76,48,1,1,56,4.9,7716.0
1525,65,27,1,2,45,3.8,2600.0
1960,72,79,1,2,16,4.8,3426.0
5264,84,68,1,2,16,4.3,8975.0
4931,24,41,1,1,44,3.2,6618.0
4983,19,30,1,1,50,4.5,6637.0
3494,47,49,1,1,43,4.0,4989.0
1990,56,36,1,0,49,3.5,2565.0
2572,66,11,0,2,7,3.6,3901.0
4673,59,89,0,1,15,4.1,6578.0
1715,80,48,0,0,38,4.2,2243.0
3223,24,95,1,1,6,4.9,5185.0
3092,27,65,1,2,18,4.7,4907.0
4106,91,22,1,0,19,3.4,5623.0
1658,97,65,0,1,52,4.5,2284.0
4813,11,75,0,1,51,3.0,6272.0
4341,93,87,1,0,2,3.3,6955.0
3276,52,65,0,0,3,3.4,4452.0
3552,35,37,0,0,46,4.2,3958.0
3795,80,73,1,0,54,3.4,5438.0
3196,47,80,1,0,25,3.7,4404.0
4493,51,91,0,1,36,3.5,6516.0
3969,14,73,1,0,54,3.7,5120.0
3446,20,65,0,0,49,4.9,4076.0
5309,74,50,0,2,28,5.0,8025.0
4283,43,50,0,1,38,4.4,5649.0
5144,10,13,1,2,28,4.1,7247.0
4000,92,66,0,1,32,4.4,5908.0
5145,11,39,0,1,51,4.5,6234.0
4145,94,97,1,1,41,4.5,6883.0
3849,29,93,1,0,36,3.2,5099.0
3432,70,55,0,2,39,3.6,5137.0
4794,96,65,1,1,36,3.7,7488.0
3257,30,40,1,1,43,3.7,4449.0
2616,97,97,0,1,54,3.7,4142.0
4067,77,16,1,2,23,4.6,6455.0
4999,21,99,0,1,2,4.5,7346.0
1992,31,86,1,2,10,3.0,3262.0
4806,29,63,1,2,6,3.6,8022.0
2119,91,17,0,0,8,4.2,2704.0
4732,10,64,0,1,15,3.2,5948.0
5323,39,78,1,1,45,3.1,7756.0
3880,33,53,1,2,29,4.7,6018.0
3046,23,22,1,2,28,3.9,4272.0
5063,45,29,0,0,22,4.7,6040.0
3105,78,87,1,1,34,4.6,4981.0
5252,84,41,0,2,20,4.8,8167.0
3390,33,69,1,1,33,3.1,4726.0
2775,69,59,1,1,15,3.4,4245.0
4243,64,36,1,1,7,3.6,6593.0
3993,86,34,1,2,24,3.3,6386.0
1856,89,61,1,1,26,4.0,2844.0
2369,33,77,0,2,50,4.6,3422.0
2385,86,30,0,0,10,4.9,3154.0
3501,33,27,0,0,15,4.8,3981.0
2783,63,48,1,2,37,3.9,4428.0
2119,35,24,0,1,59,4.3,2527.0
2382,75,62,0,0,24,3.5,2901.0
2296,89,47,1,0,11,3.8,3402.0
5142,47,57,1,2,40,4.7,8304.0
4925,74,61,0,2,21,3.1,7423.0
2796,84,97,0,2,40,4.1,4635.0
1744,60,81,0,2,38,4.7,2684.0
4395,44,37,0,2,15,3.2,6215.0
2429,52,94,0,2,15,5.0,3725.0
2019,38,25,0,2,37,3.0,2618.0
4712,46,25,0,1,45,4.8,6128.0
3909,90,44,1,1,14,3.7,5982.0
1507,67,26,0,1,43,3.3,1915.0
4025,63,82,1,1,52,3.3,5984.0
4923,48,61,1,0,21,4.4,6757.0
3519,51,91,1,1,44,4.7,5380.0
5782,37,21,0,0,20,4.3,6529.0
5167,38,92,0,0,33,4.9,6822.0
5171,52,57,1,0,3,4.7,7911.0
4301,12,31,0,2,40,3.0,5633.0
1585,19,58,0,0,23,4.3,1936.0
4615,68,61,1,0,44,3.6,6241.0
5732,23,88,0,0,47,3.9,7101.0
3968,85,10,1,2,23,3.2,6226.0
5119,56,75,1,1,27,3.6,7557.0
3136,51,73,1,1,35,4.3,4638.0
5083,41,17,1,0,25,3.4,6306.0
5509,41,95,0,0,32,4.3,7107.0
4826,51,34,1,1,22,4.8,7046.0
3718,41,75,0,1,8,3.0,4993.0
3717,35,82,0,1,56,4.6,5132.0
3869,10,82,0,1,51,4.3,5172.0
5138,65,86,0,0,52,3.1,6921.0
4003,11,79,1,0,38,4.6,5252.0
2443,90,88,1,0,18,3.4,3636.0
4337,39,60,1,1,28,3.5,6285.0
4160,80,62,1,2,28,3.2,6952.0
4436,61,24,1,1,11,4.1,6344.0
5944,100,59,0,1,12,4.0,8853.0
5447,18,80,1,2,55,3.7,8418.0
3176,31,84,0,2,2,3.3,4916.0
2696,43,47,0,1,59,4.7,3492.0
5605,58,49,1,2,37,4.8,8981.0
4287,10,75,0,2,60,4.1,5978.0
2961,82,48,0,2,4,3.5,4900.0
4818,93,83,1,1,41,3.2,7698.0
2166,62,26,1,1,45,4.7,3020.0
3676,92,16,1,2,45,3.2,5857.0
5243,49,48,0,0,47,3.0,6041.0
2100,54,77,1,2,34,3.9,3373.0
4152,77,44,1,2,23,4.5,6606.0
5922,18,60,0,1,13,3.9,7533.0
5324,31,56,1,0,7,3.1,7507.0
5406,27,45,0,2,32,4.4,7508.0
2479,85,73,0,0,23,4.3,3172.0
3951,52,98,1,1,49,4.4,6105.0
2128,48,22,0,0,8,3.4,2351.0
3129,82,27,0,1,50,4.6,4346.0
5196,15,30,1,2,47,4.0,7420.0
4930,92,74,1,1,47,4.1,7883.0
5174,57,17,1,0,37,4.1,6709.0
5429,16,57,0,0,34,3.6,6146.0
4265,89,94,0,0,48,3.5,5950.0
5869,78,52,1,2,29,3.0,9411.0
1615,25,62,1,0,37,3.8,2163.0
3503,10,94,1,0,23,4.0,4598.0
2192,46,36,0,0,38,4.5,2670.0
4662,92,28,1,1,29,3.1,6969.0
2605,46,32,0,0,44,4.8,2916.0
4508,90,59,1,1,5,3.5,7632.0
3661,73,60,0,0,52,3.7,4761.0
1653,99,52,0,1,40,3.1,2319.0
5199,95,60,1,1,11,4.3,8343.0
5910,71,78,0,2,14,4.4,9428.0
5286,81,50,0,2,56,4.9,8227.0
2564,70,81,1,1,49,3.7,3753.0
5700,42,20,1,1,42,3.5,7675.0
3413,75,89,0,2,2,4.5,5849.0
2716,39,97,0,1,35,4.4,3628.0
3901,29,94,0,2,45,4.9,5980.0
3272,69,61,1,2,49,3.4,5435.0
3460,91,32,0,0,59,4.4,4476.0
4280,83,58,0,0,35,3.1,5573.0
4371,33,47,1,2,42,4.0,6741.0
2160,13,56,1,2,28,3.2,3170.0
4135,46,81,1,1,8,4.3,6140.0
3829,13,16,1,2,32,4.2,5155.0
5454,86,75,1,2,4,3.1,9940.0
3950,98,86,0,0,45,3.6,5580.0
2632,86,71,0,2,7,3.8,4612.0
2199,27,96,0,1,39,3.5,2750.0
3538,97,38,1,2,48,3.1,5978.0
6000,75,47,1,0,27,3.6,8120.0
3679,57,93,1,0,37,4.6,5401.0
4338,42,42,0,0,60,3.7,4914.0
2373,67,38,1,0,17,3.6,3075.0
